Keywords_relevance,Hashtags_relevance,binary_Mentions_relevance,Interaction_rate,Mention_count,Followers_Followings,Seniority,Listed_count,Length,binary_Hashtags,binary_URL,binary_Multimdia,Popularity,Relevance
0,0,0,0,0,14518,5,8672,128,0,1,0,230,0
0,0,0,0,0,0,2,7,129,0,0,0,0,0
1,0,0,0.22,0,164,3,987,134,0,0,0,2774,1
0,0,0,0,0,0,0,1,137,0,0,0,2,0
0,0,0,0.5,0,34,4,15,139,1,1,0,80,0
2,0,0,0.3,0,164,3,987,99,0,0,0,2665,1
0,0,0,0.36,0,164,3,987,130,0,0,0,5762,0
0,0,0,0,0,0,2,7,133,1,0,0,0,0
0,0,0,1,0,8,4,26,113,0,0,0,6,1
1,0,0,0,0,453,3,811,140,0,0,0,390,0
1,0,0,0,0,453,3,811,138,0,0,0,547,0
0,0,0,1,0,1,8,2,137,0,0,0,13,1
0,0,0,1,0,1,8,2,136,0,0,0,9,0
0,0,0,0,0,0,2,7,136,1,0,0,0,0
0,0,0,1,0,60,1,228,139,0,0,0,333,1
0,0,0,0,0,5,7,5827,128,0,0,0,325,0
0,0,0,0,0,14518,5,8672,138,1,1,0,458,0
2,0,0,1,0,8,4,26,123,0,0,0,4,1
1,0,0,0,0,5,7,5827,140,0,0,0,750,0
0,0,0,0.5,0,0,2,2,65,0,0,0,1,0
0,0,0,0.33,0,0,2,2,136,0,0,0,3,1
0,0,0,0,0,1136,1,166,77,0,0,1,41,0
0,0,0,0.33,0,34,4,15,132,0,0,0,34,0
1,0,0,0.25,0,34,4,15,132,0,0,0,69,1
0,0,0,0,0,5,7,5827,136,0,0,0,465,0
0,0,0,0,0,19,1,120,138,0,0,0,54,0
0,0,0,0,0,1,0,3,135,0,0,0,2,1
0,0,0,1,0,1,0,3,137,0,0,0,0,0
0,0,0,0,0,3396,7,291,136,0,0,0,159,0
0,0,0,0.5,0,1,0,3,139,0,0,0,2,1
0,0,0,0,0,1136,1,166,98,0,0,1,14,0
0,0,0,0,0,1136,1,166,90,0,0,1,24,0
0,0,0,0.67,0,1,0,3,137,0,0,0,2,1
0,0,0,0,0,453,3,811,139,0,0,0,1510,0
0,0,0,0,0,19,1,120,139,0,0,0,50,0
0,0,0,0,0,19,1,120,138,0,0,0,52,1
1,0,0,0.4,0,34,4,15,121,0,0,0,28,0
0,0,0,0,0,14518,5,8672,130,0,1,0,268,0
0,0,0,0,0,0,0,3,21,0,0,0,6,1
0,0,0,0,0,0,2,445,107,0,0,0,75,0
0,0,0,0.33,0,164,3,987,112,0,0,1,6977,0
0,0,0,0,0,512,3,367,59,0,0,0,77,1
0,0,0,0.33,0,34,4,15,139,0,1,0,83,0
1,0,0,0,0,14518,5,8672,118,0,1,0,309,0
0,0,0,0.31,0,164,3,987,45,1,0,1,6807,1
1,0,0,0,0,453,3,811,140,0,0,0,880,0
0,0,0,0,0,453,3,811,135,0,0,0,160,0
0,0,0,0.75,0,1,0,3,135,0,0,0,1,1
0,0,0,0,0,1136,1,166,96,0,0,1,11,0
0,0,0,0.25,0,0,3,5,44,0,0,0,0,0
1,0,0,1,0,8,4,26,134,0,0,0,20,1
0,0,0,0,0,1136,1,166,82,0,0,1,19,0
1,0,0,0.2,0,0,3,5,57,0,0,0,0,0
3,0,0,0.17,0,0,3,5,102,0,0,0,3,1
1,0,0,0.36,0,164,3,987,62,0,0,1,3491,0
0,0,0,0.5,0,879,4,2482,33,0,0,1,2288,0
0,0,0,0,0,2,6,20,136,0,0,0,14,1
0,0,0,0,0,1136,1,166,107,0,0,1,43,0
2,0,0,0.29,0,0,3,5,56,0,0,0,0,0
1,0,0,0.33,0,164,3,987,100,0,0,1,7342,1
0,0,0,0,0,1136,1,166,71,0,0,1,59,0
0,0,0,0.5,0,0,2,11,138,0,0,0,0,0
0,0,0,0.5,0,0,2,2,131,0,0,0,2,1
0,0,0,0.29,0,34,4,15,135,0,0,0,31,0
0,0,0,0,0,14518,5,8672,125,1,1,0,233,0
0,0,0,1,0,60,1,228,139,0,0,0,302,1
1,0,0,0,0,0,2,445,104,1,0,0,303,0
0,0,0,0,0,1136,1,166,70,0,0,1,45,0
0,0,0,0,0,0,8,1,101,0,0,0,6,1
0,0,0,0,0,15,7,368,130,1,0,1,3,0
0,0,0,0,0,1136,1,166,99,0,0,1,42,0
0,0,0,1,0,8,4,26,123,0,0,0,25,1
0,0,0,0,0,15,7,368,122,1,0,0,2,0
2,0,0,0.38,0,164,3,987,91,0,0,0,2614,0
0,0,0,1,0,60,1,228,140,0,0,0,309,1
0,0,0,0.35,0,164,3,987,56,0,0,1,1703,0
0,0,0,0,0,1136,1,166,85,0,0,1,19,0
1,0,0,0.33,0,164,3,987,75,0,0,1,7076,1
1,0,0,0,0,453,3,811,140,0,0,0,465,0
3,0,0,0,0,5,7,5827,135,0,0,0,382,0
0,0,0,0.67,0,1,8,2,53,0,0,1,14,1
0,0,0,0,0,1,6,133,135,0,0,0,68,0
0,0,0,0.33,0,0,2,11,137,0,0,0,1,1
2,0,0,0.37,0,164,3,987,102,0,0,0,4281,0
0,0,0,0.25,0,34,4,15,140,1,0,1,170,0
5,0,0,0.22,0,34,4,15,86,0,0,0,16,1
0,0,0,0.35,0,164,3,987,68,0,0,1,3636,0
7,0,0,1,0,60,1,228,140,0,0,0,1010,0
0,0,0,1,0,8,4,26,32,0,0,0,4,1
0,0,0,0,0,5,7,5827,140,0,0,0,467,0
0,0,0,0,0,12,1,6,137,0,1,0,0,0
0,0,0,0.33,0,164,3,987,45,0,0,1,6417,1
0,0,0,0,0,1,1,50,113,0,0,0,7,0
0,0,0,0,0,1136,1,166,111,0,0,1,18,0
1,0,0,0.3,0,34,4,15,76,0,0,0,41,1
0,0,0,0.36,0,164,3,987,74,0,0,0,4388,0
0,0,0,0.8,0,1,0,3,138,0,1,0,0,0
0,0,0,0.5,0,0,2,11,64,0,0,0,5,1
0,0,0,0,0,1136,1,166,129,0,0,1,28,0
0,0,0,0.36,0,34,4,15,139,0,0,0,7,0
4,0,0,0.35,0,164,3,987,131,0,0,0,3692,1
0,0,0,0.38,0,164,3,987,41,0,0,1,2277,0
0,0,0,0.36,0,164,3,987,59,0,0,1,2148,0
0,0,0,0.35,0,164,3,987,114,0,0,0,4077,1
0,0,0,0,0,14518,5,8672,136,1,1,0,327,0
0,0,0,0,0,453,3,811,139,0,0,0,515,0
0,0,0,1,0,8,4,26,103,0,0,0,29,1
0,0,0,0,0,14518,5,8672,124,1,1,0,625,0
0,0,0,0,0,1,6,133,134,0,0,0,38,0
1,0,0,1,0,8,4,26,113,0,0,0,12,1
0,0,0,0,0,1136,1,166,79,0,0,1,20,0
0,0,0,0,0,1,6,133,131,0,0,0,68,0
1,0,0,0.33,0,34,4,15,137,1,0,0,57,1
2,0,0,0,0,15,7,368,82,1,0,1,23,0
0,0,0,0,0,5,7,5827,133,0,0,0,593,0
1,0,0,0.37,0,164,3,987,124,0,0,0,4103,1
1,0,0,0.38,0,34,4,15,138,1,1,0,112,0
3,0,0,0,0,5,7,5827,126,0,0,0,324,0
3,0,0,1,0,8,4,26,85,0,0,0,3,1
0,0,0,0,0,0,2,7,137,1,0,0,1,0
0,0,0,1,0,2,6,20,94,0,0,0,6,0
4,0,0,0.39,0,164,3,987,135,0,0,0,8686,1
0,0,0,0.75,0,1,8,2,51,0,0,0,7,0
0,0,0,0,0,15,7,368,109,0,0,1,3,0
0,0,0,1,0,8,4,26,71,0,0,0,8,1
0,0,0,0,0,15,7,368,45,0,0,1,4,0
0,0,0,0,0,1136,1,166,124,0,0,1,17,0
0,0,0,0.36,0,34,4,15,133,0,0,0,39,1
0,0,0,0.33,0,19,1,120,111,0,0,0,120,0
0,0,0,0,0,1,6,133,137,0,0,0,88,0
1,0,0,0.67,0,1,0,3,73,0,1,0,2,1
0,0,0,0.71,0,1,0,3,139,0,1,0,0,0
0,0,0,0.25,0,0,3,5,51,1,0,0,0,0
0,0,0,0.63,0,1,0,3,81,0,0,0,1,1
0,0,0,0,0,1136,1,166,106,0,0,1,38,0
0,0,0,0,0,453,3,811,140,0,0,0,215,0
0,0,0,0.5,0,2,6,20,35,0,0,0,9,1
0,0,0,0,0,20633,2,122,108,0,1,0,610,0
0,0,0,0,0,2,9,171,47,0,1,0,8,0
0,0,0,0,0,42,2,240,140,0,0,0,744,1
0,0,0,0,0,12,1,6,135,0,1,0,2,0
1,0,0,0,0,1,1,50,124,0,0,0,12,0
0,0,0,0,0,6,2,92,58,0,0,0,11,1
0,0,0,0,0,0,2,445,119,0,0,0,104,0
1,0,0,0.67,0,0,2,2,140,0,0,0,0,0
0,0,0,1,0,0,2,0,70,0,0,0,26,1
0,0,0,1,0,8,4,26,95,0,0,0,12,1
0,0,0,0,0,1136,1,166,67,0,0,1,25,0
0,0,0,0.41,0,164,3,987,24,0,0,1,2586,0
0,0,0,0.4,0,34,4,15,114,0,0,0,44,1
0,0,0,0.4,0,164,3,987,48,0,0,1,3153,0
0,0,0,0,0,0,0,1,122,0,0,0,1,0
2,0,0,0.39,0,164,3,987,85,0,0,0,3196,1
0,0,0,0,0,1136,1,166,100,0,0,1,10,0
0,0,0,0.67,0,1,0,3,108,0,0,0,1,1
0,0,0,0.41,0,164,3,987,44,0,0,1,5047,0
0,0,0,0,0,14518,5,8672,106,1,0,1,351,0
0,0,0,0.7,0,1,0,3,42,0,0,0,23,1
0,0,0,0,0,3396,7,291,140,0,0,0,218,0
0,0,0,0,0,5,7,5827,132,0,0,0,550,0
3,0,0,0.39,0,164,3,987,86,0,0,0,4119,1
3,0,0,0.44,0,34,4,15,102,1,0,1,117,0
0,0,0,0,0,1136,1,166,102,0,0,1,27,0
0,0,0,0.41,0,164,3,987,51,0,0,1,3640,1
0,0,0,0.41,0,34,4,15,96,0,1,0,14,0
0,0,0,0,0,2,9,171,106,0,0,0,2,0
0,0,0,0.73,0,1,0,3,140,0,0,0,1,1
1,0,0,0.39,0,34,4,15,117,0,0,0,21,0
2,0,0,0,0,14518,5,8672,96,1,0,1,200,0
0,0,0,0.75,0,1,0,3,24,0,0,0,3,1
2,0,0,0.77,0,1,0,3,139,0,0,0,1,0
0,0,0,0,0,12,1,6,132,0,1,0,5,0
1,0,0,0.86,0,60,1,228,140,0,0,0,761,1
0,0,0,0,0,0,2,7,139,1,0,0,0,0
0,0,0,0,0,14518,5,8672,121,1,1,0,1741,0
2,0,0,0.71,0,1,0,3,140,0,0,0,1,1
0,0,0,0.5,0,0,2,2,68,0,0,0,0,0
0,0,0,0.4,0,0,2,2,60,0,0,0,1,0
0,0,0,0.43,0,164,3,987,47,0,0,1,5079,1
0,0,0,0.44,0,164,3,987,10,0,0,0,2449,0
0,0,0,0,0,5,7,5827,140,0,0,0,249,0
0,0,0,0.43,0,164,3,987,135,0,0,0,4480,1
0,0,0,0.33,0,879,4,2482,137,0,0,0,6966,0
1,0,0,0,0,14518,5,8672,139,1,1,0,319,0
0,0,0,0.45,0,164,3,987,107,0,0,0,2726,1
0,0,0,0,0,453,3,811,139,0,0,0,560,0
0,0,0,0,0,0,2,445,108,0,0,0,166,0
0,0,0,0.6,0,0,2,11,128,0,0,0,4,1
0,0,0,0,0,1136,1,166,82,0,0,1,20,0
0,0,0,0,0,1136,1,166,119,0,0,1,12,0
0,0,0,0.67,0,2,6,20,140,0,0,0,2,1
1,0,0,0.46,0,164,3,987,75,0,0,0,4806,0
0,0,0,0.37,0,34,4,15,63,0,0,0,10,0
5,0,0,0.45,0,164,3,987,91,0,0,1,10171,1
0,0,0,0,0,1136,1,166,78,0,0,1,19,0
2,0,0,1,0,8,4,26,138,0,0,0,2,0
0,0,0,0.73,0,1,0,3,139,0,0,0,2,1
5,0,0,0.25,0,19,1,120,93,0,0,0,49,0
5,0,0,0,0,453,3,811,123,1,1,0,77,0
0,0,0,0.88,0,60,1,228,138,0,1,0,117,1
0,0,0,0,0,0,2,7,137,1,0,0,0,0
5,0,0,0.46,0,164,3,987,116,0,0,1,4719,0
5,0,0,0.35,0,34,4,15,134,0,0,0,38,1
0,0,0,0.38,0,34,4,15,137,0,0,0,18,0
0,0,0,0,0,0,0,1,117,0,0,0,1,0
1,0,0,1,0,0,8,1,76,0,0,0,2,1
0,0,0,0.25,0,879,4,2482,121,0,1,0,511,0
0,0,0,0.67,0,0,2,11,140,0,0,0,0,0
1,0,0,1,0,0,0,3,51,0,0,0,2,1
0,0,0,0,0,0,2,445,130,0,0,0,89,0
0,0,0,0,0,10,1,42,73,0,0,0,6,0
0,0,0,0.57,0,0,2,11,139,0,1,0,1,1
0,0,0,0,0,1136,1,166,79,0,0,1,11,0
0,0,0,0,0,2,9,171,107,0,1,0,3,0
2,0,0,1,0,0,8,1,56,0,0,0,1,1
0,0,0,0,0,14518,5,8672,99,1,0,1,1229,0
2,0,0,0.63,0,0,2,11,140,0,0,0,0,0
0,0,0,0.75,0,2,6,20,26,0,0,0,6,1
6,0,0,0.45,0,164,3,987,104,0,0,0,4681,0
0,0,0,0.75,0,1,0,3,99,0,0,0,1,0
0,0,0,0.71,0,1,0,3,127,0,1,0,3,1
0,0,0,0.36,0,34,4,15,43,0,0,0,11,0
0,0,0,0.35,0,34,4,15,135,0,1,0,18,0
0,0,0,0.33,0,0,2,2,88,0,0,0,1,1
0,0,0,0.33,0,34,4,15,115,1,1,0,165,0
1,0,0,0.72,0,1,0,3,118,0,0,0,0,0
1,0,0,0.68,0,1,0,3,132,0,0,0,2,1
1,0,0,0.7,0,1,0,3,138,0,1,0,0,0
0,0,0,0,0,10,1,42,34,0,0,0,40,0
0,0,0,0.93,0,8,4,26,95,0,0,0,24,1
0,0,0,0.22,0,0,3,5,9,1,0,0,2,0
0,0,0,0,0,0,2,7,133,0,0,0,0,0
0,0,0,0.2,0,879,4,2482,139,0,0,0,7004,1
0,0,0,0,0,15,7,368,111,1,0,1,6,0
0,0,0,1,0,0,2,0,46,0,0,0,5,0
0,0,0,0.67,0,1,0,3,46,0,0,0,4,1
0,0,0,0.2,0,19,1,120,139,0,0,0,52,0
0,0,0,0.44,0,164,3,987,31,0,0,1,1238,0
0,0,0,0.94,0,8,4,26,78,0,0,0,9,1
2,0,0,0,0,1,6,133,140,0,0,0,110,0
4,0,0,0.43,0,164,3,987,134,0,0,1,3734,0
1,0,0,0.94,0,8,4,26,128,0,0,0,20,1
2,0,0,0,0,2,9,171,120,0,0,0,5,0
0,0,0,0.17,0,19,1,120,132,0,0,0,84,0
0,0,0,0.8,0,2,6,20,117,0,0,0,9,1
0,0,0,0,0,3396,7,291,136,0,0,0,2484,0
0,0,0,0,0,1136,1,166,88,0,0,1,18,0
0,0,0,0.68,0,1,0,3,84,0,0,0,1,1
0,0,0,0.33,0,879,4,2482,89,0,0,0,7953,0
0,0,0,0,0,12,1,6,132,0,1,0,1,0
0,0,0,0.94,0,8,4,26,38,0,0,0,10,1
0,0,0,0,0,5,7,5827,134,0,0,0,1172,0
0,0,0,0,0,20633,2,122,85,0,0,1,643,0
0,0,0,0.75,0,0,2,0,122,0,0,0,13,1
0,0,0,0,0,1136,1,166,76,0,0,1,27,0
0,0,0,0,0,29,5,405,136,0,0,0,104,0
0,0,0,1,0,512,3,367,124,0,0,0,364,1
1,0,0,0,0,453,3,811,140,0,0,0,341,0
1,0,0,0.29,0,879,4,2482,83,0,0,0,4293,0
1,0,0,0,0,5,7,5827,138,0,0,0,955,1
5,0,0,0.42,0,164,3,987,112,0,0,0,4522,0
0,0,0,0.09,0,5,7,5827,132,0,0,0,917,0
1,0,0,0.7,0,1,0,3,126,0,0,0,1,1
0,0,0,1,0,6,2,92,67,0,1,0,6,0
3,0,0,0.41,0,164,3,987,68,0,0,0,1502,0
7,0,0,0.83,0,2,6,20,139,0,1,0,4,1
0,0,0,0.56,0,0,2,11,101,0,1,0,1,0
0,0,0,0,0,29,6,405,67,1,0,0,16,0
0,0,0,0,0,1,1,4,55,0,0,0,1,1
0,0,0,1,0,0,1,3,16,0,0,0,3,0
0,0,0,0.08,0,5,8,5827,139,0,0,0,252,0
0,0,0,0.4,0,164,4,987,41,0,0,1,9980,1
0,0,0,0.42,0,164,4,987,23,0,0,1,3097,0
0,0,0,0,0,1,7,133,140,0,0,0,65,0
0,0,0,0.95,0,8,5,26,89,0,0,0,5,1
0,0,0,0,0,0,1,1,88,0,0,0,2,0
0,0,0,0,0,1,2,50,134,0,0,0,36,0
1,0,0,1,0,1,1,4,108,0,0,0,3,1
0,0,0,0,0,12,2,6,124,0,1,0,2,0
0,0,0,0.41,0,164,4,987,92,0,0,1,9868,0
0,0,0,0.4,0,164,4,987,44,0,0,1,5450,1
0,0,0,0,0,0,3,7,134,1,0,0,0,0
2,0,0,0.32,0,34,5,15,139,1,1,0,203,0
0,0,0,0.31,0,34,5,15,131,0,0,0,33,1
0,0,0,0,0,453,4,811,140,0,0,0,280,0
0,0,0,0,0,3396,8,291,140,0,0,0,156,0
4,0,0,1,0,1,1,4,91,0,0,0,2,1
0,0,0,1,0,1,1,4,90,0,0,0,1,0
0,0,0,0,0,1136,2,166,83,0,0,1,18,0
0,0,0,0.71,0,1,1,3,133,0,0,0,2,1
4,0,0,0.41,0,164,4,987,38,0,0,1,2636,0
0,0,0,0.75,0,1,1,4,90,0,0,1,1,0
0,0,0,0.95,0,8,5,26,98,0,0,0,5,1
0,0,0,0.89,0,60,2,228,73,0,0,1,102,0
0,0,0,0.6,0,1,1,4,58,0,0,0,2,0
0,0,0,0.5,0,6,3,92,80,0,0,0,46,1
0,0,0,0.2,0,0,4,5,59,0,0,0,1,0
4,0,0,0.4,0,164,4,987,50,0,0,1,3999,0
1,0,0,0.4,0,164,4,987,46,0,0,1,5983,1
0,0,0,0.5,0,0,3,2,79,0,1,0,0,0
1,0,0,0.41,0,164,4,987,26,0,0,0,4375,0
0,0,0,0.95,0,8,5,26,116,0,0,0,8,1
0,0,0,0,0,12,2,6,135,0,1,0,1,0
0,0,0,0.4,0,164,4,987,33,0,0,1,2146,0
0,0,0,0,0,172,3,24,23,0,0,1,1071,1
2,0,0,0.5,0,172,3,24,48,0,0,0,221,0
0,0,0,0.39,0,164,4,987,56,0,0,1,3042,0
0,0,0,0.39,0,164,4,987,34,0,0,1,4618,1
0,0,0,0.5,0,1,1,4,92,0,0,0,1,0
0,0,0,0,0,453,4,811,137,0,0,0,493,0
0,0,0,0.4,0,164,4,987,34,0,0,1,3661,1
0,0,0,0,0,15,8,368,137,1,1,0,9,0
5,0,0,0.43,0,1,1,4,76,0,0,0,1,0
0,0,0,0.38,0,1,1,4,97,0,0,0,4,1
0,0,0,0.41,0,164,4,987,63,0,0,1,9783,0
0,0,0,0,0,14518,6,8672,119,1,1,0,335,0
0,0,0,0.5,0,0,3,11,35,0,1,0,2,1
0,0,0,0.55,0,0,3,11,117,0,1,0,0,0
0,0,0,0.44,0,1,1,4,79,0,1,0,1,0
0,0,0,0.4,0,1,1,4,38,1,0,1,6,1
0,0,0,0,0,0,3,7,125,1,0,0,0,0
0,0,0,0.33,0,34,5,15,139,0,1,0,52,0
0,0,1,0.45,0,1,1,4,55,0,0,0,0,1
0,0,0,0.5,0,1,1,4,91,0,0,0,1,0
3,0,0,0.46,0,1,1,4,113,0,0,0,0,0
5,0,0,0,0,453,4,811,140,0,0,0,1961,1
0,0,0,0,0,1136,2,166,71,0,0,1,12,0
0,0,0,0,0,15,8,368,112,0,1,0,4,0
1,0,0,0.72,0,1,1,3,108,0,0,0,4,1
1,0,0,0,0,29,6,405,103,0,0,0,160,0
0,0,0,0.5,0,0,3,11,30,0,1,0,0,0
0,0,0,0.46,0,0,3,11,139,0,0,0,1,1
6,0,0,0.5,0,0,3,11,133,0,1,0,0,0
0,0,0,0.43,0,1,1,4,106,0,1,0,2,0
6,0,0,0.95,0,8,5,26,137,0,0,0,11,1
2,0,0,0.4,0,1,1,4,114,0,0,0,0,0
1,0,0,0,0,1,2,50,137,0,0,0,29,0
5,0,0,0.4,0,164,4,987,93,0,0,0,4795,1
7,0,0,0.32,0,34,5,15,72,0,0,0,8,0
0,0,0,0.06,0,453,4,811,140,0,0,0,584,0
0,0,0,0.73,0,1,1,3,140,0,0,0,2,1
0,0,0,0.38,0,1,1,4,71,0,0,0,1,1
1,0,0,0,0,1136,2,166,75,0,0,1,15,0
0,0,0,0,0,1136,2,166,83,0,0,1,53,0
6,0,0,0.67,0,0,1,3,89,0,1,0,3,1
5,0,0,0.41,0,1,1,4,74,0,0,0,1,0
0,0,0,0,0,3396,8,291,140,0,0,0,602,0
0,0,0,0.67,0,6,3,92,59,0,0,0,17,1
0,0,0,0,0,29,6,405,140,0,0,0,57,0
0,0,0,0,0,1,7,133,137,0,0,0,79,0
1,0,0,0.74,0,1,1,3,56,0,0,0,3,1
0,0,0,0,0,1136,2,166,69,0,0,1,11,0
0,0,0,0,0,29,6,405,66,0,0,0,37,0
2,0,0,0.75,0,6,3,92,102,0,0,0,32,1
0,0,0,0.41,0,164,4,987,40,0,0,1,3667,0
0,0,0,0,0,29,6,405,50,0,0,1,153,0
0,0,0,0.75,0,1,1,3,127,0,0,0,2,1
0,0,0,0.31,0,34,5,15,85,0,0,0,25,0
0,0,0,0,0,1136,2,166,106,0,0,1,25,0
0,0,0,0.76,0,1,1,3,103,0,0,0,4,1
0,0,0,0,0,14518,6,8672,116,1,1,0,376,0
1,0,0,0,0,0,3,445,117,0,0,0,181,0
0,0,0,0.96,0,8,5,26,96,0,0,0,36,1
1,0,0,0,0,1,7,133,123,0,0,0,203,0
0,0,0,0.39,0,1,1,4,76,1,0,1,6,0
0,0,0,0.96,0,8,5,26,107,0,1,0,8,1
0,0,0,0.96,0,8,5,26,124,0,0,0,37,0
0,0,0,0.4,0,164,4,987,84,0,0,0,4498,0
0,0,0,0.8,0,0,3,0,53,0,0,0,11,1
0,0,0,0.4,0,164,4,987,40,0,0,1,2343,0
3,0,0,0.39,0,164,4,987,140,0,0,0,3665,0
2,0,0,0.25,0,879,5,2482,58,0,0,0,4057,1
0,0,0,0.6,0,1,9,2,71,0,1,0,0,0
1,0,0,0,0,2,10,171,125,0,1,0,1,0
0,0,0,0.92,0,8,5,26,124,0,0,0,15,1
0,0,0,0.37,0,1,1,4,101,0,0,0,6,0
1,0,0,0.93,0,8,5,26,78,0,0,0,6,0
0,0,0,0.75,0,0,1,3,139,0,0,0,3,1
0,0,0,0.33,0,879,5,2482,64,0,1,0,520,0
0,0,0,0,0,12,2,6,131,0,1,0,2,0
0,0,0,0.38,0,164,4,987,42,0,0,1,4240,1
6,0,0,0.3,0,879,5,2482,131,0,1,0,2089,0
0,0,0,0,0,3308,6,4017,98,1,0,1,64,0
0,0,0,0.77,0,1,1,3,137,0,0,0,4,1
0,0,0,0.27,0,879,5,2482,136,0,0,0,6209,0
0,0,0,0.8,0,6,3,92,89,0,0,0,11,0
0,0,0,0.35,0,1,1,4,86,0,0,0,3,1
1,0,0,0.8,0,60,2,228,140,0,0,0,238,0
2,0,0,0.73,0,60,2,228,140,0,0,0,180,0
0,0,0,0.77,0,1,1,3,124,0,0,0,1,1
0,0,0,0.18,0,0,4,5,91,0,0,0,5,0
0,0,0,0,0,2,10,171,101,0,1,0,2,0
0,0,0,0.38,0,1,1,4,136,0,0,1,3,1
5,0,0,0.39,0,164,4,987,72,0,0,1,3981,0
0,0,0,0,0,1136,2,166,70,0,0,1,27,0
1,0,0,0.4,0,0,3,2,139,0,0,0,1,1
7,0,0,0.3,0,34,5,15,66,0,0,0,14,0
0,0,0,0,0,0,3,445,135,0,0,0,208,0
0,0,0,0.89,0,8,5,26,56,0,0,0,18,1
0,0,0,0.17,0,0,4,5,35,0,0,0,0,0
0,0,0,0.29,0,34,5,15,115,0,0,0,9,0
0,0,0,0.86,0,2,7,20,80,0,0,0,241,1
0,0,0,0,0,1136,2,166,87,0,0,1,33,0
2,0,0,0.39,0,164,4,987,105,0,0,0,3980,1
0,0,0,0.06,0,453,4,811,137,0,0,0,1014,0
0,0,0,0.06,0,453,4,811,137,0,0,0,436,0
10,0,0,0.4,0,164,4,987,88,0,0,0,2061,1
0,0,0,0.28,0,34,5,15,140,0,0,0,70,0
1,0,0,0.41,0,164,4,987,33,0,0,1,3686,0
0,0,0,0.9,0,8,5,26,140,0,0,0,19,1
0,0,0,0,0,14518,6,8672,135,1,1,0,878,0
0,0,0,0.15,0,0,4,5,52,0,0,0,0,0
6,0,0,0.9,0,8,5,26,140,0,0,0,10,1
6,0,0,0.41,0,1,1,4,99,0,0,0,4,0
0,0,0,0.27,0,34,5,15,105,0,0,0,17,0
1,0,0,0.8,0,0,1,3,60,0,0,0,2,1
3,0,0,0.26,0,34,5,15,120,0,0,0,19,0
0,0,0,0,0,1136,2,166,96,0,0,1,22,0
2,0,0,0.9,0,8,5,26,112,0,0,0,22,1
2,0,0,0.83,0,0,1,3,80,0,0,0,2,0
0,0,0,0,0,0,3,7,75,1,0,0,0,0
0,0,0,0.78,0,1,1,3,77,0,1,0,1,1
3,0,0,0,0,1,7,133,139,0,0,0,282,0
3,0,0,0.05,0,453,4,811,136,0,0,0,2251,0
0,0,0,0.4,0,164,4,987,33,0,0,1,4209,1
7,0,0,0.41,0,164,4,987,72,0,0,1,3058,1
0,0,0,0,0,1136,2,166,77,0,0,1,15,0
1,0,0,0,0,0,3,445,134,0,0,0,99,0
2,0,0,0.91,0,8,5,26,117,0,0,0,26,1
4,0,0,0.14,0,0,4,5,57,0,0,0,0,0
0,0,0,0,0,14518,6,8672,138,0,1,0,296,0
1,0,0,0,0,1,7,133,140,0,0,0,228,1
0,0,0,0.42,0,164,4,987,85,0,0,0,2589,0
3,0,0,0.05,0,453,4,811,138,0,0,0,639,0
6,0,0,0.67,0,60,2,228,139,0,0,0,487,1
0,0,0,0,0,2,10,171,139,0,1,0,4,0
0,0,0,0.26,0,34,5,15,53,0,0,0,25,0
1,0,0,1,0,42,3,240,140,0,0,0,377,1
8,0,0,0.41,0,164,4,987,74,0,0,0,2741,0
1,0,0,0,0,2,10,171,76,0,0,0,3,0
7,0,0,0.5,0,0,3,2,87,0,0,0,1,1
0,0,0,0,0,1136,2,166,82,0,0,1,40,0
0,0,0,0,0,1136,2,166,67,0,0,1,14,0
0,0,0,0.25,0,34,5,15,136,0,0,0,38,1
0,0,0,0.05,0,453,4,811,114,0,1,0,40,0
0,0,0,0,0,14518,6,8672,135,1,0,1,519,0
0,0,0,0.39,0,1,1,4,98,0,1,0,3,1
0,0,0,0.41,0,164,4,987,99,0,0,1,4001,0
2,0,0,0.1,0,1,7,133,140,0,0,0,159,0
0,0,0,0.69,0,60,2,228,137,0,0,0,465,1
8,0,0,0.4,0,164,4,987,68,0,0,1,4975,0
2,0,0,0.27,0,34,5,15,139,0,0,0,69,0
0,0,0,0.39,0,164,4,987,71,0,0,1,10914,1
0,0,0,0,0,1136,2,166,101,0,0,1,22,0
1,0,0,0,0,29,6,405,109,0,0,0,14,0
0,0,0,0.67,0,6,3,92,49,0,0,0,22,1
1,0,0,0.4,0,164,4,987,81,0,0,1,2740,0
0,0,0,0.05,0,453,4,811,138,0,0,0,2026,0
0,0,0,0.09,0,1,7,133,135,0,0,0,89,1
0,0,0,0,0,2,10,171,66,0,1,0,4,0
0,0,0,0,0,1136,2,166,75,0,0,1,29,0
0,0,0,0.42,0,1,1,4,108,0,0,0,3,1
1,0,0,0,0,14518,6,8672,132,1,1,0,1037,0
2,0,0,0,0,3396,8,291,129,0,0,0,481,0
0,0,0,0.44,0,1,1,4,92,0,0,1,3,1
1,0,0,0,0,0,3,445,64,0,0,0,173,0
0,0,0,0.4,0,164,4,987,64,0,0,1,3705,0
1,0,0,0.71,0,60,2,228,139,0,0,0,489,1
0,0,0,0,0,14518,6,8672,121,0,1,0,585,0
8,0,0,0.39,0,164,4,987,65,0,0,0,3636,0
